DayOfYear,Hour,LocalSunTime,AirTemp,StdDevAirTemp,MeanUncertaintyAirTemp,skintemp,StdDevSkinTemp,MeanUncertaintySkinTemp,lat,long,localday
285.7888,18.9323,11.4363,297.179,0.057,0.014,297.455,0.043,0.014,28.595,-112.44,285.476466666667
285.7969,19.1261,11.6301,297.278,0.031,0.008,297.483,0.039,0.012,28.6,-112.44,285.484566666667
285.805,19.3197,11.8237,297.341,0.027,0.007,297.632,0.036,0.011,28.605,-112.44,285.492666666667
285.813,19.5123,12.0163,297.494,0.032,0.008,297.865,0.039,0.012,28.608,-112.44,285.500666666667
285.8211,19.7062,12.2102666666667,297.76,0.037,0.009,298.14,0.043,0.014,28.612,-112.439,285.508769444444
285.8292,19.901,12.4052,297.861,0.047,0.012,298.316,0.031,0.01,28.617,-112.437,285.516875
285.8373,20.0948,12.5991133333333,298.42,0.064,0.016,298.649,0.021,0.007,28.621,-112.4353,285.524979722222
285.8454,20.2891,12.79352,298.342,0.06,0.015,298.577,0.028,0.009,28.625,-112.4337,285.533084166667
285.8535,20.4828,12.9873333333333,298.447,0.058,0.015,298.624,0.05,0.016,28.629,-112.432,285.541188888889
285.8615,20.6767,13.1813666666667,298.472,0.037,0.009,299.003,0.022,0.007,28.634,-112.43,285.549194444444
285.8695,20.8691,13.3738333333333,298.441,0.049,0.012,298.977,0.054,0.017,28.636,-112.429,285.557197222222
285.8776,21.0617,13.5665,298.209,0.051,0.013,298.886,0.035,0.011,28.64,-112.428,285.5653
285.8856,21.2541,13.7590333333333,298.339,0.056,0.014,298.989,0.019,0.006,28.643,-112.426,285.573305555556
285.8936,21.4465,13.9513666666667,298.399,0.055,0.014,299.03,0.041,0.013,28.645,-112.427,285.581302777778
285.9016,21.639,14.1441333333333,298.796,0.032,0.008,299.283,0.06,0.019,28.648,-112.423,285.589313888889
285.9096,21.8314,14.3366,299.212,0.038,0.009,299.19,0.059,0.019,28.649,-112.422,285.597316666667
285.9177,22.0239,14.5292333333333,299.257,0.053,0.013,299.382,0.05,0.016,28.65,-112.42,285.605422222222
285.9257,22.2164,14.7217333333333,299.207,0.04,0.01,299.016,0.029,0.009,28.65,-112.42,285.613422222222
285.9337,22.4088,14.9141333333333,299.206,0.027,0.007,298.331,0.058,0.018,28.65,-112.42,285.621422222222
285.9418,22.6023,15.1076333333333,299.826,0.033,0.008,298.762,0.04,0.013,28.649,-112.42,285.629522222222
285.9498,22.7951,15.3004333333333,299.839,0.029,0.007,298.687,0.047,0.015,28.648,-112.42,285.637522222222
285.9578,22.9875,15.4928,300.65,0.07,0.018,297.913,0.07,0.022,28.6475,-112.4205,285.645520833333
285.9659,23.1801,15.6853666666667,301.422,0.031,0.008,298.652,0.045,0.014,28.647,-112.421,285.653619444444
285.9738,23.3726,15.8778666666667,301.535,0.054,0.013,298.545,0.053,0.017,28.647,-112.421,285.661519444444
285.9819,23.5649,16.0701666666667,301.629,0.037,0.009,298.833,0.051,0.016,28.647,-112.421,285.669619444444
285.9899,23.7573,16.2624333333333,301.237,0.053,0.013,298.675,0.026,0.008,28.64,-112.423,285.677613888889
286.0087,0.2087,16.7115666666667,302.141,0.058,0.015,298.467,0.05,0.016,28.613,-112.457,285.696319444444
286.0168,0.4022,16.9029333333333,300.568,0.04,0.01,298.622,0.041,0.013,28.59,-112.489,285.704330555556
286.0248,0.5951,17.0938333333333,298.857,0.059,0.015,297.861,0.058,0.018,28.57,-112.519,285.712247222222
286.0328,0.7876,17.2846,298.334,0.02,0.005,296.019,0.043,0.014,28.549,-112.545,285.720175
286.0569,1.3662,17.8572933333333,299.716,0.065,0.016,296.318,0.03,0.01,28.4837,-112.6336,285.744028888889
286.0649,1.5586,18.0477333333333,299.37,0.047,0.012,297.272,0.049,0.015,28.462,-112.663,285.751947222222
286.073,1.7511,18.2379666666667,300.371,0.032,0.008,299.466,0.048,0.015,28.439,-112.697,285.759952777778
286.081,1.9435,18.4279666666667,300.606,0.052,0.013,297.798,0.05,0.016,28.416,-112.733,285.767852777778
286.0891,2.1371,18.6191666666667,301.285,0.036,0.009,298.242,0.036,0.011,28.396,-112.769,285.775852777778
286.0971,2.3298,18.8112666666667,301.267,0.037,0.009,298.934,0.054,0.017,28.391,-112.778,285.783827777778
286.1052,2.5237,19.0053,301.855,0.057,0.014,298.805,0.037,0.012,28.386,-112.776,285.791933333333
286.1132,2.7162,19.1977333333333,301.36,0.021,0.005,298.889,0.052,0.016,28.382,-112.777,285.799930555556
286.1212,2.9087,19.3903,301.696,0.035,0.009,298.839,0.027,0.008,28.379,-112.776,285.807933333333
286.1292,3.101,19.5825333333333,302.359,0.076,0.019,298.626,0.029,0.009,28.3753,-112.777,285.815930555556
286.1453,3.4873,19.9687,301.743,0.033,0.008,298.666,0.085,0.027,28.3677,-112.779,285.832025
286.1533,3.6798,20.1611333333333,302.044,0.033,0.008,298.855,0.06,0.019,28.364,-112.78,285.840022222222
286.1614,3.8736,20.3548,301.815,0.045,0.011,298.754,0.018,0.006,28.362,-112.782,285.848116666667
286.1694,4.0662,20.5474,301.991,0.044,0.011,298.502,0.072,0.023,28.3625,-112.782,285.856116666667
286.1774,4.2585,20.7397,302.286,0.041,0.01,298.444,0.057,0.018,28.363,-112.782,285.864116666667
286.1855,4.4525,20.9342733333333,301.646,0.083,0.021,298.007,0.028,0.009,28.3831,-112.7734,285.872240555556
286.1935,4.6448,21.1271333333333,300.853,0.021,0.005,297.953,0.038,0.012,28.403,-112.765,285.880263888889
286.2015,4.8372,21.3205333333333,300.743,0.033,0.008,299.424,0.043,0.014,28.435,-112.75,285.888305555556
286.2096,5.0298,21.5141333333333,300.775,0.025,0.006,298.62,0.031,0.01,28.466,-112.735,285.896447222222
286.2176,5.2221,21.7071666666667,300.826,0.037,0.009,298.986,0.036,0.011,28.495,-112.724,285.904477777778
286.2256,5.4146,21.9004666666667,300.62,0.042,0.01,298.668,0.078,0.025,28.524,-112.712,285.912511111111
286.2336,5.607,22.0936666666667,299.881,0.034,0.009,297.201,0.037,0.012,28.553,-112.7,285.920544444444
286.2416,5.7995,22.2865,299.635,0.081,0.02,296.976,0.025,0.008,28.5833,-112.695,285.928558333333
286.2497,5.992,22.4793333333333,299.972,0.049,0.012,298.597,0.034,0.011,28.614,-112.69,285.936672222222
286.2577,6.1845,22.6716333333333,300.031,0.095,0.024,297.244,0.086,0.027,28.648,-112.693,285.944663888889
286.2657,6.378,22.8649333333333,300.31,0.044,0.011,299.192,0.065,0.02,28.682,-112.696,285.952655555555
286.2738,6.5707,23.0574333333333,300.634,0.033,0.008,300.015,0.043,0.013,28.719,-112.699,285.960747222222
286.2818,6.7632,23.2496666666667,300.923,0.021,0.005,300.85,0.054,0.017,28.757,-112.703,285.968736111111
286.2898,6.9556,23.4422,300.806,0.016,0.004,301.095,0.036,0.011,28.795,-112.701,285.976741666667
286.2978,7.1481,23.6350333333333,300.846,0.054,0.014,300.898,0.065,0.021,28.831,-112.696,285.984755555556
286.3058,7.3406,23.82816,300.983,0.06,0.015,300.816,0.027,0.009,28.8638,-112.6866,285.992781666667
286.3139,7.533,0.0212,300.358,0.032,0.008,300.374,0.035,0.011,28.897,-112.677,286.000908333333
286.3219,7.7254,0.214333333333333,300.092,0.034,0.008,300.509,0.028,0.009,28.931,-112.666,286.008938888889
286.33,7.9192,0.408799999999999,299.918,0.041,0.01,300.161,0.045,0.014,28.966,-112.656,286.017066666667
286.338,8.1129,0.603033333333333,300.006,0.025,0.006,300.164,0.015,0.005,29,-112.648,286.025088888889
286.3461,8.307,0.797733333333334,299.769,0.042,0.011,300.664,0.035,0.011,29.034,-112.639,286.033213888889
286.3542,8.4995,0.990766666666666,299.303,0.03,0.008,300.351,0.019,0.006,29.069,-112.631,286.041336111111
286.3622,8.6919,1.1837,299.021,0.042,0.01,299.961,0.03,0.01,29.104,-112.623,286.049358333333
286.3702,8.8843,1.37683333333333,298.963,0.046,0.011,299.697,0.026,0.008,29.14,-112.612,286.057388888889
286.3783,9.0781,1.5713,298.828,0.043,0.011,299.686,0.039,0.012,29.177,-112.602,286.065516666667
286.3863,9.2706,1.76451333333333,298.712,0.047,0.012,299.733,0.064,0.02,29.2127,-112.5913,286.073546388889
286.3943,9.463,1.95762,298.754,0.054,0.013,299.933,0.065,0.02,29.2483,-112.5807,286.081575833333
286.4023,9.6554,2.15073333333333,298.618,0.054,0.013,299.802,0.036,0.011,29.284,-112.57,286.089605555556
286.4104,9.8493,2.34516666666667,298.742,0.056,0.014,299.989,0.062,0.02,29.32,-112.562,286.097727777778
286.4184,10.0418,2.5382,298.344,0.046,0.011,299.356,0.025,0.008,29.354,-112.554,286.10575
286.4264,10.2342,2.73124,297.409,0.067,0.017,298.828,0.051,0.016,29.3882,-112.5444,286.113776666667
286.4345,10.4282,2.92589333333333,296.965,0.076,0.019,297.824,0.033,0.011,29.4228,-112.5346,286.121903888889
286.4425,10.6206,3.11893333333333,297.632,0.045,0.011,298.002,0.039,0.012,29.457,-112.525,286.129930555556
286.4505,10.8129,3.31156666666667,297.46,0.039,0.01,298.176,0.034,0.011,29.477,-112.52,286.137944444444
286.4586,11.0054,3.50413333333333,297.376,0.04,0.01,298.073,0.031,0.01,29.483,-112.519,286.146047222222
286.4666,11.1979,3.6967,297.218,0.049,0.012,298.036,0.05,0.016,29.486,-112.518,286.15405
286.4746,11.3903,3.8895,297.353,0.043,0.011,297.897,0.043,0.014,29.466,-112.512,286.162066666667
286.4827,11.5841,4.08376666666667,297.417,0.037,0.009,297.811,0.044,0.014,29.441,-112.505,286.170186111111
286.4907,11.7767,4.27683333333333,297.435,0.033,0.008,297.982,0.045,0.014,29.414,-112.498,286.178205555556
286.4987,11.9688,4.46933333333333,297.556,0.038,0.009,297.918,0.036,0.012,29.387,-112.492,286.186222222222
286.5068,12.1642,4.66373333333333,297.781,0.027,0.007,298.145,0.028,0.009,29.361,-112.507,286.194280555556
286.5149,12.3567,4.8551,297.992,0.031,0.008,298.31,0.067,0.021,29.328,-112.524,286.202333333333
286.5229,12.5492,5.04693333333333,298.222,0.05,0.013,299.116,0.048,0.015,29.2925,-112.534,286.210305555555
286.5309,12.7417,5.23876666666667,298.642,0.054,0.013,299.635,0.046,0.015,29.257,-112.544,286.218277777778
286.5389,12.9342,5.43033333333333,298.695,0.046,0.011,299.209,0.026,0.008,29.221,-112.558,286.226238888889
286.5469,13.1265,5.62176666666667,298.832,0.029,0.007,299.751,0.04,0.013,29.186,-112.571,286.234202777778
286.555,13.319,5.81341333333333,298.897,0.062,0.015,299.856,0.041,0.013,29.1504,-112.5838,286.242267222222
286.563,13.5114,6.00497333333333,299.041,0.067,0.017,299.76,0.068,0.022,29.1152,-112.5964,286.250232222222
286.571,13.7039,6.19663333333333,299.463,0.092,0.023,299.877,0.024,0.008,29.08,-112.609,286.258197222222
286.579,13.8965,6.38839333333333,299.767,0.08,0.02,299.971,0.08,0.025,29.0448,-112.6216,286.266162222222
286.5871,14.0902,6.58124,299.712,0.079,0.02,299.702,0.053,0.017,29.0092,-112.6344,286.274226666667
286.5951,14.2826,6.7728,299.927,0.053,0.013,300.135,0.026,0.008,28.974,-112.647,286.282191666667
286.6031,14.4751,6.96443333333333,299.732,0.056,0.014,299.966,0.033,0.01,28.94,-112.66,286.290155555556
286.6111,14.6675,7.15624,300.083,0.068,0.017,300.023,0.056,0.018,28.9032,-112.6689,286.298130833333
286.6192,14.86,7.34813333333333,300.339,0.05,0.013,300.168,0.061,0.019,28.866,-112.678,286.306205555556
286.6272,15.0525,7.54063333333333,300.405,0.02,0.005,300.179,0.039,0.012,28.827,-112.678,286.314205555556
286.6352,15.2449,7.73296666666667,300.517,0.032,0.008,300.388,0.042,0.013,28.787,-112.679,286.322202777778
286.6432,15.4373,7.9253,299.992,0.035,0.009,300.257,0.052,0.017,28.746,-112.68,286.3302
286.6512,15.6299,8.1177,299.916,0.031,0.008,300.139,0.043,0.014,28.705,-112.683,286.338191666667
286.6593,15.8223,8.3099,299.95,0.039,0.01,300.325,0.037,0.012,28.665,-112.686,286.346283333333
286.6673,16.0147,8.50323333333333,300.203,0.026,0.006,300.196,0.027,0.008,28.634,-112.672,286.354322222222
286.6833,16.3996,8.8928,297.892,0.081,0.02,294.831,0.028,0.009,28.604,-112.602,286.370516666667
286.6913,16.5921,9.08763333333333,297.595,0.049,0.012,296.2,0.056,0.018,28.589,-112.567,286.378613888889
286.6993,16.7845,9.28138,297.361,0.078,0.02,296.741,0.044,0.014,28.5837,-112.5468,286.38667
286.7074,16.9769,9.47515333333334,297.952,0.05,0.013,297.379,0.089,0.028,28.5783,-112.5262,286.394827222222
